,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc
0,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
1,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
2,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
3,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
4,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
5,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
6,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
7,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
8,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
9,1.405164564883376,1.3960987657400208,0.3474132720547499,0.35590719541196064,0.5690642925503409,0.6342715250753057
